,submission_date,state,tot_cases,new_case,tot_death,new_death,date
4943,06/28/2020,MA,108667,285.0,8060,19.0,2020-06-28
4944,06/29/2020,MA,108768,113.0,8095,35.0,2020-06-29
4945,06/30/2020,MA,108882,155.0,8054,-61.0,2020-06-30
4946,07/01/2020,MA,109143,365.0,8081,26.0,2020-07-01
4947,07/02/2020,MA,109338,232.0,8132,86.0,2020-07-02
4948,07/03/2020,MA,109628,368.0,8149,17.0,2020-07-03
4949,07/04/2020,MA,109838,257.0,8172,23.0,2020-07-04
4950,07/05/2020,MA,109974,161.0,8183,12.0,2020-07-05
4951,07/06/2020,MA,110137,169.0,8198,15.0,2020-07-06
4952,07/07/2020,MA,110338,262.0,8213,15.0,2020-07-07
4953,07/08/2020,MA,110602,366.0,8243,30.0,2020-07-08
4954,07/09/2020,MA,110897,413.0,8268,25.0,2020-07-09
4955,07/10/2020,MA,111110,274.0,8296,28.0,2020-07-10
4956,07/11/2020,MA,111398,409.0,8310,14.0,2020-07-11
4957,07/12/2020,MA,111597,226.0,8325,15.0,2020-07-12
4958,07/13/2020,MA,111827,306.0,8330,5.0,2020-07-13
4959,07/14/2020,MA,112130,403.0,8340,10.0,2020-07-14
4960,07/15/2020,MA,112347,292.0,8368,29.0,2020-07-15
4961,07/16/2020,MA,112581,325.0,8380,13.0,2020-07-16
4962,07/17/2020,MA,112879,380.0,8402,23.0,2020-07-17
4963,07/18/2020,MA,113238,541.0,8419,17.0,2020-07-18
4964,07/19/2020,MA,113534,374.0,8431,12.0,2020-07-19
4965,07/20/2020,MA,113789,336.0,8433,3.0,2020-07-20
4966,07/21/2020,MA,114033,323.0,8450,17.0,2020-07-21
4967,07/22/2020,MA,114320,382.0,8468,18.0,2020-07-22
4968,07/23/2020,MA,114647,384.0,8484,16.0,2020-07-23
4969,07/24/2020,MA,114985,462.0,8498,14.0,2020-07-24
4970,07/25/2020,MA,115274,368.0,8510,12.0,2020-07-25
4971,07/26/2020,MA,115637,453.0,8529,19.0,2020-07-26
4972,07/27/2020,MA,115926,396.0,8536,7.0,2020-07-27
4973,07/28/2020,MA,116182,334.0,8551,16.0,2020-07-28
4974,07/29/2020,MA,116684,648.0,8580,29.0,2020-07-29
4975,07/30/2020,MA,117098,524.0,8595,15.0,2020-07-30
4976,07/31/2020,MA,117612,641.0,8609,14.0,2020-07-31
4977,08/01/2020,MA,118040,566.0,8626,17.0,2020-08-01
4978,08/02/2020,MA,118458,483.0,8638,13.0,2020-08-02
4979,08/03/2020,MA,118657,233.0,8648,10.0,2020-08-03
4980,08/04/2020,MA,119203,654.0,8657,9.0,2020-08-04
4981,08/05/2020,MA,119643,542.0,8659,2.0,2020-08-05
4982,08/06/2020,MA,119874,300.0,8691,32.0,2020-08-06
4983,08/07/2020,MA,120291,514.0,8709,18.0,2020-08-07
4984,08/08/2020,MA,120711,520.0,8721,12.0,2020-08-08
4985,08/09/2020,MA,121040,372.0,8735,14.0,2020-08-09
4986,08/10/2020,MA,121315,336.0,8741,7.0,2020-08-10
4987,08/11/2020,MA,121707,488.0,8751,10.0,2020-08-11
4988,08/12/2020,MA,121936,229.0,8769,18.0,2020-08-12
4989,08/13/2020,MA,122255,319.0,8790,21.0,2020-08-13
4990,08/14/2020,MA,124081,3440.0,8804,14.0,2020-08-14
4991,08/15/2020,MA,123199,-2130.0,8813,17.0,2020-08-15
4992,08/16/2020,MA,123593,485.0,8837,24.0,2020-08-16
4993,08/17/2020,MA,123842,285.0,8842,6.0,2020-08-17
4994,08/18/2020,MA,124063,267.0,8848,6.0,2020-08-18
4995,08/19/2020,MA,124415,442.0,8876,28.0,2020-08-19
4996,08/20/2020,MA,124728,364.0,8888,12.0,2020-08-20
4997,08/21/2020,MA,125159,431.0,8901,13.0,2020-08-21
4998,08/22/2020,MA,125268,109.0,8921,20.0,2020-08-22
4999,08/23/2020,MA,125268,0.0,8921,0.0,2020-08-23
5000,08/24/2020,MA,125839,571.0,8949,29.0,2020-08-24
5001,08/25/2020,MA,126188,349.0,8961,12.0,2020-08-25
5002,08/26/2020,MA,126503,315.0,8987,26.0,2020-08-26
5003,08/27/2020,MA,126868,365.0,9008,22.0,2020-08-27
5004,08/28/2020,MA,127306,438.0,9024,16.0,2020-08-28
5005,08/29/2020,MA,127727,421.0,9036,12.0,2020-08-29
5006,08/30/2020,MA,127901,174.0,9049,13.0,2020-08-30
5007,08/31/2020,MA,128202,301.0,9060,11.0,2020-08-31
5008,09/01/2020,MA,128888,1018.0,9064,4.0,2020-09-01
5009,09/02/2020,MA,129176,288.0,9086,22.0,2020-09-02
5010,09/03/2020,MA,129596,447.0,9103,17.0,2020-09-03
5011,09/04/2020,MA,129815,219.0,9126,24.0,2020-09-04
5012,09/05/2020,MA,130253,460.0,9116,-35.0,2020-09-05
5013,09/06/2020,MA,130623,370.0,9152,62.0,2020-09-06
5014,09/07/2020,MA,130942,416.0,9133,-46.0,2020-09-07
5015,09/08/2020,MA,131110,168.0,9141,8.0,2020-09-08
5016,09/09/2020,MA,131292,182.0,9145,4.0,2020-09-09
5017,09/10/2020,MA,131655,363.0,9165,20.0,2020-09-10
5018,09/11/2020,MA,132098,443.0,9179,14.0,2020-09-11
5019,09/12/2020,MA,132533,435.0,9195,16.0,2020-09-12
5020,09/13/2020,MA,132800,267.0,9209,14.0,2020-09-13
5021,09/14/2020,MA,133035,235.0,9218,9.0,2020-09-14
5022,09/15/2020,MA,133321,286.0,9224,6.0,2020-09-15
5023,09/16/2020,MA,133616,295.0,9244,20.0,2020-09-16
5024,09/17/2020,MA,134035,419.0,9259,15.0,2020-09-17
5025,09/18/2020,MA,134466,431.0,9267,8.0,2020-09-18
5026,09/19/2020,MA,135035,569.0,9293,26.0,2020-09-19
5027,09/20/2020,MA,135375,340.0,9308,15.0,2020-09-20
5028,09/21/2020,MA,135619,244.0,9315,7.0,2020-09-21
5029,09/22/2020,MA,135762,143.0,9326,11.0,2020-09-22
5030,09/23/2020,MA,136304,542.0,9343,17.0,2020-09-23
5031,09/24/2020,MA,136759,455.0,9358,15.0,2020-09-24
5032,09/25/2020,MA,137213,454.0,9368,10.0,2020-09-25
5033,09/26/2020,MA,137728,515.0,9386,18.0,2020-09-26
5034,09/27/2020,MA,138322,594.0,9399,13.0,2020-09-27
5035,09/28/2020,MA,138689,367.0,9410,11.0,2020-09-28
5036,09/29/2020,MA,139139,450.0,9418,8.0,2020-09-29
5037,09/30/2020,MA,139649,510.0,9450,32.0,2020-09-30
5038,10/01/2020,MA,140357,708.0,9473,23.0,2020-10-01
5039,10/02/2020,MA,141110,753.0,9483,10.0,2020-10-02
5040,10/03/2020,MA,141710,600.0,9500,17.0,2020-10-03
5041,10/04/2020,MA,142336,626.0,9503,3.0,2020-10-04
5042,10/05/2020,MA,142801,465.0,9523,20.0,2020-10-05
5043,10/06/2020,MA,143255,454.0,9531,8.0,2020-10-06
5044,10/07/2020,MA,143764,509.0,9550,19.0,2020-10-07
5045,10/08/2020,MA,144173,409.0,9558,8.0,2020-10-08
5046,10/09/2020,MA,144907,734.0,9570,12.0,2020-10-09
5047,10/10/2020,MA,145494,587.0,9580,10.0,2020-10-10
5048,10/11/2020,MA,146064,570.0,9596,16.0,2020-10-11
5049,10/12/2020,MA,146829,765.0,9609,13.0,2020-10-12
5050,10/13/2020,MA,147461,632.0,9621,12.0,2020-10-13
5051,10/14/2020,MA,147979,518.0,9637,16.0,2020-10-14
5052,10/15/2020,MA,148547,568.0,9660,23.0,2020-10-15
5053,10/16/2020,MA,149249,702.0,9690,30.0,2020-10-16
5054,10/17/2020,MA,149799,550.0,9711,21.0,2020-10-17
5055,10/18/2020,MA,150543,744.0,9725,14.0,2020-10-18
5056,10/19/2020,MA,151370,827.0,9740,15.0,2020-10-19
5057,10/20/2020,MA,152191,821.0,9745,5.0,2020-10-20
5058,10/21/2020,MA,152837,646.0,9767,22.0,2020-10-21
5059,10/22/2020,MA,153823,986.0,9797,30.0,2020-10-22
5060,10/23/2020,MA,154791,968.0,9816,19.0,2020-10-23
5061,10/24/2020,MA,155919,1128.0,9824,8.0,2020-10-24
5062,10/25/2020,MA,157016,1097.0,9848,24.0,2020-10-25
5063,10/26/2020,MA,158232,1216.0,9865,17.0,2020-10-26
5064,10/27/2020,MA,159257,1025.0,9872,7.0,2020-10-27
5065,10/28/2020,MA,160394,1137.0,9908,36.0,2020-10-28
5066,10/29/2020,MA,161637,1243.0,9935,27.0,2020-10-29
5067,10/30/2020,MA,163125,1488.0,9958,23.0,2020-10-30
5068,10/31/2020,MA,164417,1292.0,9974,16.0,2020-10-31
5069,11/01/2020,MA,165556,1139.0,9996,22.0,2020-11-01
5070,11/02/2020,MA,166281,725.0,10005,9.0,2020-11-02
5071,11/03/2020,MA,167204,923.0,10017,12.0,2020-11-03
5072,11/04/2020,MA,168833,1629.0,10044,27.0,2020-11-04
5073,11/05/2020,MA,170594,1761.0,10067,23.0,2020-11-05
5074,11/06/2020,MA,172632,2038.0,10088,21.0,2020-11-06
5075,11/07/2020,MA,174832,2200.0,10111,23.0,2020-11-07
5076,11/08/2020,MA,176641,1809.0,10131,20.0,2020-11-08
5077,11/09/2020,MA,177825,1184.0,10144,13.0,2020-11-09
5078,11/10/2020,MA,179872,2047.0,10165,21.0,2020-11-10
5079,11/11/2020,MA,182367,2495.0,10202,37.0,2020-11-11
5080,11/12/2020,MA,184849,2482.0,10223,21.0,2020-11-12
5081,11/13/2020,MA,187523,2674.0,10246,23.0,2020-11-13
5082,11/14/2020,MA,190364,2841.0,10273,27.0,2020-11-14
5083,11/15/2020,MA,192440,2076.0,10306,33.0,2020-11-15
5084,11/16/2020,MA,194407,1967.0,10318,12.0,2020-11-16
5085,11/17/2020,MA,196670,2263.0,10338,20.0,2020-11-17
5086,11/18/2020,MA,199414,2744.0,10385,47.0,2020-11-18
5087,11/19/2020,MA,201946,2532.0,10412,27.0,2020-11-19
5088,11/20/2020,MA,204234,2288.0,10446,34.0,2020-11-20
5089,11/21/2020,MA,207225,2991.0,10465,19.0,2020-11-21
5090,11/22/2020,MA,209946,2721.0,10489,24.0,2020-11-22
5091,11/23/2020,MA,211731,1785.0,10507,18.0,2020-11-23
5092,11/24/2020,MA,213956,2225.0,10527,20.0,2020-11-24
5093,11/25/2020,MA,217180,3224.0,10580,53.0,2020-11-25
5094,11/26/2020,MA,217180,0.0,10580,0.0,2020-11-26
5095,11/27/2020,MA,221644,4464.0,10609,29.0,2020-11-27
5096,11/28/2020,MA,224558,2914.0,10649,40.0,2020-11-28
5097,11/29/2020,MA,227059,2501.0,10695,46.0,2020-11-29
5098,11/30/2020,MA,228225,1166.0,10720,25.0,2020-11-30
5099,12/01/2020,MA,231070,2845.0,10750,30.0,2020-12-01
5100,12/02/2020,MA,235683,4613.0,10796,46.0,2020-12-02
5101,12/03/2020,MA,242160,6477.0,10845,49.0,2020-12-03
5102,12/04/2020,MA,247352,5192.0,10882,37.0,2020-12-04
5103,12/05/2020,MA,252708,5356.0,10923,41.0,2020-12-05
5104,01/22/2020,PA,0,0.0,0,0.0,2020-01-22
5105,01/23/2020,PA,0,0.0,0,0.0,2020-01-23
5106,01/24/2020,PA,0,0.0,0,0.0,2020-01-24
5107,01/25/2020,PA,0,0.0,0,0.0,2020-01-25
5108,01/26/2020,PA,0,0.0,0,0.0,2020-01-26
5109,01/27/2020,PA,0,0.0,0,0.0,2020-01-27
5110,01/28/2020,PA,0,0.0,0,0.0,2020-01-28
5111,01/29/2020,PA,0,0.0,0,0.0,2020-01-29
5112,01/30/2020,PA,0,0.0,0,0.0,2020-01-30
5113,01/31/2020,PA,0,0.0,0,0.0,2020-01-31
5114,02/01/2020,PA,0,0.0,0,0.0,2020-02-01
5115,02/02/2020,PA,0,0.0,0,0.0,2020-02-02
5116,02/03/2020,PA,0,0.0,0,0.0,2020-02-03
5117,02/04/2020,PA,0,0.0,0,0.0,2020-02-04
5118,02/05/2020,PA,0,0.0,0,0.0,2020-02-05
5119,02/06/2020,PA,0,0.0,0,0.0,2020-02-06
5120,02/07/2020,PA,0,0.0,0,0.0,2020-02-07
5121,02/08/2020,PA,0,0.0,0,0.0,2020-02-08
5122,02/09/2020,PA,0,0.0,0,0.0,2020-02-09
5123,02/10/2020,PA,0,0.0,0,0.0,2020-02-10
5124,02/11/2020,PA,0,0.0,0,0.0,2020-02-11
5125,02/12/2020,PA,0,0.0,0,0.0,2020-02-12
5126,02/13/2020,PA,0,0.0,0,0.0,2020-02-13
5127,02/14/2020,PA,0,0.0,0,0.0,2020-02-14
5128,02/15/2020,PA,0,0.0,0,0.0,2020-02-15
5129,02/16/2020,PA,0,0.0,0,0.0,2020-02-16
5130,02/17/2020,PA,0,0.0,0,0.0,2020-02-17
5131,02/18/2020,PA,0,0.0,0,0.0,2020-02-18
5132,02/19/2020,PA,0,0.0,0,0.0,2020-02-19
5133,02/20/2020,PA,0,0.0,0,0.0,2020-02-20
5134,02/21/2020,PA,0,0.0,0,0.0,2020-02-21
5135,02/22/2020,PA,0,0.0,0,0.0,2020-02-22
5136,02/23/2020,PA,0,0.0,0,0.0,2020-02-23
5137,02/24/2020,PA,0,0.0,0,0.0,2020-02-24
5138,02/25/2020,PA,0,0.0,0,0.0,2020-02-25
5139,02/26/2020,PA,0,0.0,0,0.0,2020-02-26
5140,02/27/2020,PA,0,0.0,0,0.0,2020-02-27
5141,02/28/2020,PA,0,0.0,0,0.0,2020-02-28
5142,02/29/2020,PA,0,0.0,0,0.0,2020-02-29
5143,03/01/2020,PA,0,0.0,0,0.0,2020-03-01
5144,03/02/2020,PA,0,0.0,0,0.0,2020-03-02
5145,03/03/2020,PA,0,0.0,0,0.0,2020-03-03
5146,03/04/2020,PA,0,0.0,0,0.0,2020-03-04
5147,03/05/2020,PA,0,0.0,0,0.0,2020-03-05
5148,03/06/2020,PA,2,2.0,0,0.0,2020-03-06
5149,03/07/2020,PA,4,2.0,0,0.0,2020-03-07
5150,03/08/2020,PA,6,2.0,0,0.0,2020-03-08
5151,03/09/2020,PA,10,4.0,0,0.0,2020-03-09
5152,03/10/2020,PA,12,2.0,0,0.0,2020-03-10
5153,03/11/2020,PA,16,4.0,0,0.0,2020-03-11
5154,03/12/2020,PA,23,7.0,0,0.0,2020-03-12
5155,03/13/2020,PA,29,6.0,0,0.0,2020-03-13
5156,03/14/2020,PA,47,18.0,0,0.0,2020-03-14
5157,03/15/2020,PA,63,16.0,0,0.0,2020-03-15
5158,03/16/2020,PA,76,13.0,0,0.0,2020-03-16
5159,03/17/2020,PA,96,20.0,0,0.0,2020-03-17
5160,03/18/2020,PA,133,37.0,1,1.0,2020-03-18
5161,03/19/2020,PA,185,52.0,1,0.0,2020-03-19
5162,03/20/2020,PA,269,84.0,1,0.0,2020-03-20
5163,03/21/2020,PA,371,102.0,2,1.0,2020-03-21
5164,03/22/2020,PA,479,108.0,2,0.0,2020-03-22
5165,03/23/2020,PA,644,165.0,2,0.0,2020-03-23
5166,03/24/2020,PA,851,207.0,7,5.0,2020-03-24
5167,03/25/2020,PA,1128,277.0,10,3.0,2020-03-25
5168,03/26/2020,PA,1688,560.0,16,6.0,2020-03-26
5169,03/27/2020,PA,2219,531.0,22,6.0,2020-03-27
5170,03/28/2020,PA,2752,533.0,34,12.0,2020-03-28
5171,03/29/2020,PA,3394,642.0,38,4.0,2020-03-29
5172,03/30/2020,PA,4087,693.0,49,11.0,2020-03-30
5173,03/31/2020,PA,4843,756.0,63,14.0,2020-03-31
5174,04/01/2020,PA,5805,962.0,74,11.0,2020-04-01
5175,04/02/2020,PA,7016,1211.0,90,16.0,2020-04-02
5176,04/03/2020,PA,8421,1405.0,102,12.0,2020-04-03
5177,04/04/2020,PA,10017,1596.0,136,34.0,2020-04-04
5178,04/05/2020,PA,11510,1493.0,150,14.0,2020-04-05
5179,04/06/2020,PA,12980,1470.0,162,12.0,2020-04-06
5180,04/07/2020,PA,14559,1579.0,240,78.0,2020-04-07
5181,04/08/2020,PA,16239,1680.0,310,70.0,2020-04-08
5182,04/09/2020,PA,18228,1989.0,338,28.0,2020-04-09
5183,04/10/2020,PA,19980,1752.0,416,78.0,2020-04-10
5184,04/11/2020,PA,21656,1676.0,494,78.0,2020-04-11
5185,04/12/2020,PA,22833,1177.0,507,13.0,2020-04-12
5186,04/13/2020,PA,24199,1366.0,524,17.0,2020-04-13
5187,04/14/2020,PA,25345,1146.0,584,60.0,2020-04-14
5188,04/15/2020,PA,26490,1145.0,647,63.0,2020-04-15
5189,04/16/2020,PA,27735,1435.0,707,66.0,2020-04-16
5190,04/17/2020,PA,29442,1707.0,756,49.0,2020-04-17
5191,04/18/2020,PA,31070,1628.0,836,80.0,2020-04-18
5192,04/19/2020,PA,32284,1500.0,1112,293.0,2020-04-19
5193,04/20/2020,PA,33232,952.0,1204,90.0,2020-04-20
5194,04/21/2020,PA,34528,1611.0,1564,645.0,2020-04-21
5195,04/22/2020,PA,35684,1190.0,1622,55.0,2020-04-22
5196,04/23/2020,PA,37053,1118.0,1421,-471.0,2020-04-23
5197,04/24/2020,PA,38652,1211.0,1492,44.0,2020-04-24
5198,04/25/2020,PA,40049,1397.0,1537,45.0,2020-04-25
5199,04/26/2020,PA,41165,1603.0,1550,44.0,2020-04-26
5200,04/27/2020,PA,42050,892.0,1597,49.0,2020-04-27
5201,04/28/2020,PA,43264,1250.0,1716,121.0,2020-04-28
5202,04/29/2020,PA,44366,1136.0,2195,481.0,2020-04-29
5203,04/30/2020,PA,45763,1442.0,2292,103.0,2020-04-30
5204,05/01/2020,PA,46971,599.0,2354,19.0,2020-05-01
5205,05/02/2020,PA,48305,1334.0,2418,64.0,2020-05-02
5206,05/03/2020,PA,49267,1677.0,2444,67.0,2020-05-03
5207,05/04/2020,PA,50092,855.0,2458,14.0,2020-05-04
5208,05/05/2020,PA,50957,906.0,3012,555.0,2020-05-05
5209,05/06/2020,PA,51845,102.0,3106,52.0,2020-05-06
5210,05/07/2020,PA,52915,1945.0,3416,359.0,2020-05-07
5211,05/08/2020,PA,54238,1382.0,3616,202.0,2020-05-08
5212,05/09/2020,PA,55316,1133.0,3688,72.0,2020-05-09
5213,05/10/2020,PA,56611,1332.0,3707,20.0,2020-05-10
5214,05/11/2020,PA,57154,573.0,3731,24.0,2020-05-11
5215,05/12/2020,PA,57991,901.0,3806,76.0,2020-05-12
5216,05/13/2020,PA,58698,752.0,3943,138.0,2020-05-13
5217,05/14/2020,PA,59636,1023.0,4218,277.0,2020-05-14
5218,05/15/2020,PA,60622,1058.0,4342,125.0,2020-05-15
5219,05/16/2020,PA,61611,1076.0,4403,64.0,2020-05-16
5220,05/17/2020,PA,62234,638.0,4418,15.0,2020-05-17
5221,05/18/2020,PA,63666,1526.0,4418,0.0,2020-05-18
5222,05/19/2020,PA,63936,270.0,4418,0.0,2020-05-19
5223,05/20/2020,PA,64412,-1042.0,4767,289.0,2020-05-20
5224,05/21/2020,PA,66258,3553.0,4418,-289.0,2020-05-21
5225,05/22/2020,PA,66983,792.0,5096,1026.0,2020-05-22
5226,05/23/2020,PA,67713,763.0,5124,46.0,2020-05-23
5227,05/24/2020,PA,68186,505.0,5139,5.0,2020-05-24
5228,05/25/2020,PA,68637,470.0,5152,16.0,2020-05-25
5229,05/26/2020,PA,69417,824.0,5265,96.0,2020-05-26
5230,05/27/2020,PA,70042,661.0,5373,179.0,2020-05-27
5231,05/28/2020,PA,70735,725.0,5464,159.0,2020-05-28
5232,05/29/2020,PA,71415,701.0,5537,123.0,2020-05-29
5233,05/30/2020,PA,71926,530.0,5555,30.0,2020-05-30
5234,05/31/2020,PA,72282,350.0,5567,1.0,2020-05-31
5235,06/01/2020,PA,72894,638.0,5667,129.0,2020-06-01
5236,06/02/2020,PA,73405,525.0,5742,122.0,2020-06-02
5237,06/03/2020,PA,73942,554.0,5817,-210.0,2020-06-03
5238,06/04/2020,PA,74385,475.0,5886,-120.0,2020-06-04
5239,06/05/2020,PA,75086,715.0,5931,72.0,2020-06-05
5240,06/06/2020,PA,75592,512.0,5943,20.0,2020-06-06
5241,06/07/2020,PA,75943,354.0,5953,20.0,2020-06-07
5242,06/08/2020,PA,76436,515.0,6014,82.0,2020-06-08
5243,06/09/2020,PA,76846,434.0,6062,-20.0,2020-06-09
5244,06/10/2020,PA,77313,499.0,6113,85.0,2020-06-10
5245,06/11/2020,PA,77999,691.0,6162,46.0,2020-06-11
5246,06/12/2020,PA,78462,489.0,6211,74.0,2020-06-12
5247,06/13/2020,PA,78462,0.0,6211,0.0,2020-06-13
5248,06/14/2020,PA,79121,672.0,6243,63.0,2020-06-14
5249,06/15/2020,PA,79483,377.0,6276,50.0,2020-06-15
5250,06/16/2020,PA,79818,357.0,6319,-1.0,2020-06-16
5251,06/17/2020,PA,80236,430.0,6361,76.0,2020-06-17
5252,06/18/2020,PA,80762,550.0,6399,57.0,2020-06-18
5253,06/19/2020,PA,81266,512.0,6419,-19.0,2020-06-19
5254,06/20/2020,PA,81730,470.0,6423,4.0,2020-06-20
5255,06/21/2020,PA,82186,458.0,6426,1.0,2020-06-21
5256,06/22/2020,PA,82186,0.0,6426,-264.0,2020-06-22
5257,06/23/2020,PA,83191,1059.0,6518,336.0,2020-06-23
5258,06/24/2020,PA,83770,594.0,6557,72.0,2020-06-24
5259,06/25/2020,PA,84370,618.0,6579,-22.0,2020-06-25
5260,06/26/2020,PA,84991,644.0,6603,36.0,2020-06-26
5261,06/27/2020,PA,85496,514.0,6606,5.0,2020-06-27
5262,06/28/2020,PA,85988,505.0,6614,12.0,2020-06-28
5263,06/29/2020,PA,86606,635.0,6649,60.0,2020-06-29
5264,06/30/2020,PA,87242,651.0,6687,17.0,2020-06-30
5265,07/01/2020,PA,88074,842.0,6712,42.0,2020-07-01
5266,07/02/2020,PA,88741,702.0,6746,63.0,2020-07-02
5267,07/03/2020,PA,89375,660.0,6740,-86.0,2020-07-03
5268,07/04/2020,PA,89854,504.0,6749,18.0,2020-07-04
5269,07/05/2020,PA,90304,462.0,6754,80.0,2020-07-05
5270,07/06/2020,PA,91299,1004.0,6787,17.0,2020-07-06
5271,07/07/2020,PA,92148,874.0,6812,-16.0,2020-07-07
5272,07/08/2020,PA,92867,751.0,6848,67.0,2020-07-08
5273,07/09/2020,PA,93876,1014.0,6880,15.0,2020-07-09
5274,07/10/2020,PA,94689,831.0,6897,26.0,2020-07-10
5275,07/11/2020,PA,95266,603.0,6904,11.0,2020-07-11
5276,07/12/2020,PA,95742,489.0,6911,12.0,2020-07-12
5277,07/13/2020,PA,96671,967.0,6931,-44.0,2020-07-13
5278,07/14/2020,PA,97665,1021.0,6957,45.0,2020-07-14
5279,07/15/2020,PA,98446,803.0,6973,21.0,2020-07-15
5280,07/16/2020,PA,99478,1045.0,6992,30.0,2020-07-16
5281,07/17/2020,PA,100241,789.0,7007,7.0,2020-07-17
5282,07/18/2020,PA,101027,796.0,7015,15.0,2020-07-18
5283,07/19/2020,PA,101738,714.0,7018,2.0,2020-07-19
5284,07/20/2020,PA,102765,1051.0,7038,28.0,2020-07-20
5285,07/21/2020,PA,103396,654.0,7063,9.0,2020-07-21
5286,07/22/2020,PA,104358,999.0,7079,25.0,2020-07-22
5287,07/23/2020,PA,105571,1232.0,7101,17.0,2020-07-23
5288,07/24/2020,PA,106625,1078.0,7114,19.0,2020-07-24
5289,07/25/2020,PA,107425,831.0,7118,8.0,2020-07-25
5290,07/26/2020,PA,108264,851.0,7122,8.0,2020-07-26
5291,07/27/2020,PA,109384,1137.0,7146,39.0,2020-07-27
5292,07/28/2020,PA,110218,861.0,7162,-13.0,2020-07-28
5293,07/29/2020,PA,111078,900.0,7176,15.0,2020-07-29
5294,07/30/2020,PA,112048,991.0,7189,0.0,2020-07-30
5295,07/31/2020,PA,112936,904.0,7204,26.0,2020-07-31
5296,08/01/2020,PA,112936,0.0,7204,-244.0,2020-08-01
5297,08/02/2020,PA,113590,671.0,7209,5.0,2020-08-02
5298,08/03/2020,PA,114155,576.0,7209,239.0,2020-08-03
5299,08/04/2020,PA,115009,898.0,7232,31.0,2020-08-04
5300,08/05/2020,PA,115714,728.0,7244,-12.0,2020-08-05
5301,08/06/2020,PA,116521,835.0,7282,70.0,2020-08-06
5302,08/07/2020,PA,117279,788.0,7297,-3.0,2020-08-07
5303,08/08/2020,PA,118092,840.0,7313,22.0,2020-08-08
5304,08/09/2020,PA,118852,770.0,7314,1.0,2020-08-09
5305,08/10/2020,PA,119453,609.0,7317,6.0,2020-08-10
5306,08/11/2020,PA,120281,829.0,7352,62.0,2020-08-11
5307,08/12/2020,PA,121130,884.0,7385,11.0,2020-08-12
5308,08/13/2020,PA,122121,990.0,7409,36.0,2020-08-13
5309,08/14/2020,PA,122950,877.0,7445,28.0,2020-08-14
5310,08/15/2020,PA,123800,866.0,7465,34.0,2020-08-15
5311,08/16/2020,PA,124460,680.0,7468,1.0,2020-08-16
5312,08/17/2020,PA,124844,400.0,7468,-4.0,2020-08-17
5313,08/18/2020,PA,125579,774.0,7499,51.0,2020-08-18
5314,08/19/2020,PA,126149,585.0,7523,-20.0,2020-08-19
5315,08/20/2020,PA,126940,823.0,7523,-6.0,2020-08-20
5316,08/21/2020,PA,127633,719.0,7558,43.0,2020-08-21
5317,08/22/2020,PA,128429,821.0,7576,30.0,2020-08-22
5318,08/23/2020,PA,129048,633.0,7578,2.0,2020-08-23
5319,08/24/2020,PA,129474,437.0,7579,0.0,2020-08-24
5320,08/25/2020,PA,130035,594.0,7605,45.0,2020-08-25
5321,08/26/2020,PA,130536,517.0,7624,-3.0,2020-08-26
5322,08/27/2020,PA,131156,645.0,7635,15.0,2020-08-27
5323,08/28/2020,PA,131991,850.0,7655,16.0,2020-08-28
5324,08/29/2020,PA,132834,880.0,7671,25.0,2020-08-29
5325,08/30/2020,PA,133504,693.0,7673,1.0,2020-08-30
5326,08/31/2020,PA,134025,534.0,7673,0.0,2020-08-31
5327,09/01/2020,PA,134795,790.0,7691,25.0,2020-09-01
5328,09/02/2020,PA,135611,841.0,7712,4.0,2020-09-02
5329,09/03/2020,PA,136771,1198.0,7732,32.0,2020-09-03
5330,09/04/2020,PA,137662,925.0,7742,-12.0,2020-09-04
5331,09/05/2020,PA,138625,1014.0,7760,23.0,2020-09-05
5332,09/06/2020,PA,139316,701.0,7760,-3.0,2020-09-06
5333,09/07/2020,PA,139863,556.0,7780,38.0,2020-09-07
5334,09/08/2020,PA,140359,509.0,7791,20.0,2020-09-08
5335,09/09/2020,PA,141290,966.0,7805,-10.0,2020-09-09
5336,09/10/2020,PA,141877,612.0,7820,25.0,2020-09-10
5337,09/11/2020,PA,142885,1060.0,7837,16.0,2020-09-11
5338,09/12/2020,PA,143805,976.0,7862,46.0,2020-09-12
5339,09/13/2020,PA,144774,996.0,7869,9.0,2020-09-13
5340,09/14/2020,PA,145063,301.0,7869,0.0,2020-09-14
5341,09/15/2020,PA,146214,1194.0,7875,4.0,2020-09-15
5342,09/16/2020,PA,146990,836.0,7903,43.0,2020-09-16
5343,09/17/2020,PA,147923,980.0,7913,-16.0,2020-09-17
5344,09/18/2020,PA,148683,844.0,7934,10.0,2020-09-18
5345,09/19/2020,PA,149845,1217.0,7956,44.0,2020-09-19
5346,09/20/2020,PA,150578,744.0,7956,-17.0,2020-09-20
5347,09/21/2020,PA,150812,244.0,8004,98.0,2020-09-21
5348,09/22/2020,PA,151646,879.0,8023,29.0,2020-09-22
5349,09/23/2020,PA,152544,1004.0,8062,27.0,2020-09-23
5350,09/24/2020,PA,153397,910.0,8079,28.0,2020-09-24
5351,09/25/2020,PA,154203,860.0,8081,-29.0,2020-09-25
5352,09/26/2020,PA,155232,1075.0,8103,32.0,2020-09-26
5353,09/27/2020,PA,156150,930.0,8106,6.0,2020-09-27
